"GeneID","Symbol","Name","Control","LPS0111B5","LPSO55","induction score","PSORT","PROTCOMP","Symbol","","IFN/kB","Domain","","tag","annotation","Priority","","Domain"
"GeneID:67043","Syap1","synapse associated protein 1","39.65","37.67","39.4","0.950063051702396","cyto","nucl","Syap1","","","","","","","","","BSD,BSD,Nuc-transf"
"GeneID:668110","Syce1l","synaptonemal complex central element protein 1 like","2.86","2.93","3.68","1.0244755244755246","cyto,nucl","cyto","Syce1l","","","","","","","","","Troponin,Troponin,Troponin,Troponin,DUF342,DUF342,Bacillus_HBL,Bacillus_HBL"
"GeneID:71846","Syce2","synaptonemal complex central element protein 2","5.46","2.93","3.36","0.5366300366300366","extr,cyto_nucl,cyto","cyto","Syce2","","","","","","","","","DUF148,COG5,Atg14,GldM_N,SF-assemblin,Peptidase_C50,LMP,LMP,Mitofilin,DUF342,Apolipoprotein,TACC,TACC,OmpH,FlaC_arch,FlaC_arch,FlaC_arch,DUF948,DUF948,Baculo_PEP_C,Allexi_40kDa,Allexi_40kDa,Syntaxin-6_N,Syntaxin-6_N,Exonuc_VII_L,DUF1664,DUF1664,DUF883,DASH_Dad3,DASH_Dad3,Cytokin_check_N,Cytokin_check_N,DUF2869,TSC22,TSC22,TSC22,Prefoldin,Prefoldin,MerR-DNA-bind,YtxH,DUF16,APG6,ApoC-I,ApoC-I,DUF972,DUF972,IncA"
"GeneID:20962","Sycp3","synaptonemal complex protein 3","2.71","2.06","2.0","0.7601476014760148","cyto","cyto","Sycp3","","","","","","","","","Cor1,DUF725,DUF725,Alpha_adaptin_C,PNPase,PNPase,SF-assemblin,SF-assemblin,Med7,Med7"
"GeneID:71709","Syde1","synapse defective 1, Rho GTPase, homolog 1 (C. elegans)","0.48","0.31","0.27","0.6458333333333334","nucl","nucl","Syde1","","","","","","","","","RhoGAP"
"GeneID:214804","Syde2","synapse defective 1, Rho GTPase, homolog 2 (C. elegans)","0.13","0.05","0.05","0.38461538461538464","nucl","plas","Syde2","","","","","","","","","RhoGAP"
"GeneID:68592","Syf2","SYF2 homolog, RNA splicing factor (S. cerevisiae)","63.04","77.57","87.77","1.230488578680203","nucl","nucl","Syf2","","","","","","","","","SYF2,SYF2,ARD,ARD,ARD"
"GeneID:20963","Sykb","spleen tyrosine kinase","130.8","276.6","257.28","2.114678899082569","cyto","cyto","Sykb","","","","","Irma","","","","Pkinase_Tyr,Pkinase,SH2,SH2,Kdo"
"GeneID:68188","Sympk","symplekin","43.77","28.71","27.51","0.6559287183002056","nucl","extr","Sympk","","","","","","","","","DUF3453,DUF3453,Symplekin_C,Symplekin_C,HEAT,HEAT,HEAT,Cohesin_HEAT,Cohesin_HEAT,CRM1_C,CRM1_C,Cnd1,Cnd1"
"GeneID:20964","Syn1","synapsin I","8.69","6.36","6.77","0.7318757192174914","nucl","nucl","Syn1","","","","","","","","","Synapsin_C,Synapsin,Synapsin_N,RimK,RimK,ATP-grasp"
"GeneID:68828","Sync","syncoilin","0.11","0.09","0.16","0.8181818181818181","cyto","cyto","Sync","","","","","","","","","Filament,Phage_GP20,Phage_GP20,DUF3584,ATG16,ATG16,DUF2935,DUF2935,DUF2935,Bacillus_HBL,Bacillus_HBL,Bacillus_HBL,Bacillus_HBL"
"GeneID:56403","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein","31.14","54.92","51.25","1.7636480411046884","nucl","nucl","Syncrip","","","","","","ORF screen","new","","RRM_1,RRM_1,RRM_1,Limkain-b1,Limkain-b1,Limkain-b1"
"GeneID:64009","Syne1","synaptic nuclear envelope 1","7.3","5.67","4.64","0.7767123287671233","cyto,nucl","extr,cyto","Syne1","","","","","","","","","Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,KASH"
"GeneID:319565","Syne2","synaptic nuclear envelope 2","0.45","1.05","0.9","2.3333333333333335","E.R.","extr","Syne2","","","","","","","","","CH,CH,CH,KASH,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,Spectrin,CAMSAP_CH,CAMSAP_CH,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,NPV_P10,Thionin"
"GeneID:240057","Syngap1","synaptic Ras GTPase activating protein 1 homolog (rat)","0.37","0.09","0.07","0.24324324324324323","nucl","plas","Syngap1","","","","","","","","","DUF3498,RasGAP,PH,C2,Hydrophobin_2,Monooxygenase_B,BAF1_ABF1,FliD_C,Exonuc_VII_L,TMPIT,TMPIT"
"GeneID:20972","Syngr1","synaptogyrin 1","174.9","104.35","106.64","0.596626643796455","plas","plas","Syngr1","","","","","","","","","MARVEL,Choline_transpo,Choline_transpo"
"GeneID:20973","Syngr2","synaptogyrin 2","108.57","82.16","82.36","0.7567467992999908","plas","plas","Syngr2","","","","","","","","","MARVEL,Cyt_c_ox_IV,DUF3816"
"GeneID:20974","Syngr3","synaptogyrin 3","0.11","0.06","0.08","0.5454545454545454","plas","plas","Syngr3","","","","","","","","","MARVEL"
"GeneID:104015","Synj1","synaptojanin 1","32.43","29.19","31.7","0.9000925069380205","cyto,nucl","plas","Synj1","","","","","Irma","","","","Syja_N,Exo_endo_phos,DUF1866,RRM_1"
"GeneID:20975","Synj2","synaptojanin 2","10.81","2.3","2.33","0.21276595744680848","cyto","plas","Synj2","","","","","","","","","Syja_N,Exo_endo_phos,DUF1866,PAT1"
"GeneID:24071","Synj2bp","synaptojanin 2 binding protein","28.9","20.34","21.42","0.7038062283737024","cyto","mito","Synj2bp","","","","","","","","","PDZ"
"GeneID:104027","Synpo","synaptopodin","0.27","0.13","0.1","0.48148148148148145","nucl","nucl","Synpo","","","","","","","","","Calsarcin,Calsarcin"
"GeneID:118449","Synpo2","synaptopodin 2","0.06","0.26","0.22","4.333333333333334","nucl","plas","Synpo2","","","","","","","","","Calsarcin,Calsarcin,Calsarcin,PDZ"
"GeneID:217030","Synrg","synergin, gamma","10.31","5.89","5.68","0.571290009699321","nucl","nucl","Synrg","","","","","","","","","efhand_3,zf-rbx1"
"GeneID:20977","Syp","synaptophysin","2.29","1.47","1.67","0.6419213973799126","plas","lyso","Syp","","","","","","","","","MARVEL,DUF588,DUF588"
"GeneID:19027","Sypl","synaptophysin-like protein","100.76","75.32","76.56","0.7475188566891623","plas","E.R.,plas","Sypl","","","","","","","","","MARVEL"
"GeneID:66460","Sys1","SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)","34.27","22.76","22.77","0.6641377297928217","plas","golg","Sys1","","","","","","","","","SYS1,TPPK_C"
"GeneID:229521","Syt11","synaptotagmin XI","15.55","6.73","6.53","0.4327974276527331","extr","plas","Syt11","","","","","","","","","C2,C2,PTEN_C2,CcoS,CoatB"
"GeneID:80976","Syt13","synaptotagmin XIII","0.51","0.35","0.21","0.6862745098039215","extr","plas","Syt13","","","","","","","","","C2,C2"
"GeneID:20981","Syt3","synaptotagmin III","0.16","0.12","0.08","0.75","E.R.","plas","Syt3","","","","","","","","","C2,C2"
"GeneID:55925","Syt8","synaptotagmin VIII","0.53","0.26","0.18","0.49056603773584906","cyto","plas","Syt8","","","","","","","","","C2,C2,UPF0560,DUF3481,Herpes_gE"
"GeneID:83671","Sytl2","synaptotagmin-like 2","0.08","0.11","0.09","1.375","nucl","nucl,plas","Sytl2","","","","","","","","","C2,C2,RPH3A_effect_N"
"GeneID:74126","Syvn1","synovial apoptosis inhibitor 1, synoviolin","27.06","23.92","24.5","0.8839615668883962","plas","E.R.","Syvn1","","","","","","","","","zf-rbx1,zf-C3HC4,FANCL_C,zf-Apc11,zf-Nse,RINGv,Endonuclease_7,zf-RING-like"
"GeneID:230676","Szt2","seizure threshold 2","3.22","1.66","1.41","0.515527950310559","nucl","plas","Szt2","","","","","","","","",""
"GeneID:66513","Tab1","TGF-beta activated kinase 1/MAP3K7 binding protein 1","10.23","1.72","1.52","0.1681329423264907","nucl","nucl","Tab1","","","","","","","","","PP2C"
"GeneID:68652","Tab2","TGF-beta activated kinase 1/MAP3K7 binding protein 2","57.94","151.72","150.36","2.618570935450466","nucl","nucl","Tab2","","","","","","","","","CUE,zf-RanBP,DivIC,DivIC,IncA,DUF3373"
"GeneID:66724","Tab3","TGF-beta activated kinase 1/MAP3K7 binding protein 3","3.59","3.79","3.4","1.0557103064066853","nucl","nucl","Tab3","","","","","","","","","CUE,zf-RanBP"
"GeneID:320165","Tacc1","transforming, acidic coiled-coil containing protein 1","17.17","15.83","15.61","0.9219569015725101","nucl,cyto","nucl,cyto","Tacc1","","","","","","","","","TACC,DUF2168,DUF2168,ADIP,ADIP,Laminin_II,Laminin_II,Laminin_II,Bul1_C,IncA,IncA,IncA,Med3,TPR_MLP1_2,TPR_MLP1_2"
"GeneID:57752","Tacc2","transforming, acidic coiled-coil containing protein 2","1.18","0.3","0.31","0.2542372881355932","nucl","extr,nucl,mito","Tacc2","","","","","","","","","TACC,GSH-S_N"
"GeneID:21335","Tacc3","transforming, acidic coiled-coil containing protein 3","12.67","8.68","8.42","0.6850828729281768","cyto","cyto","Tacc3","","","","","","","","","TACC,Spc42p,DUF3540,DUF745,DUF745,ATG16,ATG16"
"GeneID:70207","Taco1","translational activator of mitochondrially encoded cytochrome c oxidase I","9.47","2.6","2.44","0.27455121436114044","mito","cyto","Taco1","","","","","","","","","DUF28"
"GeneID:21337","Tacr2","tachykinin receptor 2","0.0","0.11","0.03","7","plas","plas","Tacr2","","","","","","","","","7tm_1,7TM_GPCR_Srsx"
"GeneID:27878","Tada1","transcriptional adaptor 1","16.5","10.0","9.87","0.6060606060606061","cyto_nucl","nucl","Tada1","","","","","","","","","SAGA-Tad1,TAF4,TAF4"
"GeneID:217031","Tada2a","transcriptional adaptor 2A","3.99","1.19","1.06","0.2982456140350877","nucl","nucl","Tada2a","","","","","","","","","SWIRM,Myb_DNA-binding,RPA_C,ZZ"
"GeneID:231151","Tada2b","transcriptional adaptor 2B","7.01","3.13","2.61","0.44650499286733236","nucl","nucl","Tada2b","","","","","","","","","Myb_DNA-binding,ZZ,SWIRM,zf-B_box"
"GeneID:101206","Tada3","transcriptional adaptor 3","17.44","7.63","6.27","0.43749999999999994","nucl","nucl","Tada3","","","","","","","","","Ada3,Ada3,SUZ,SUZ,SUZ"
"GeneID:270627","Taf1","TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor","10.72","11.45","10.81","1.068097014925373","nucl","extr","Taf1","","","","","","","","","DUF3591,DUF3591,Bromodomain,Bromodomain,TBP-binding"
"GeneID:24075","Taf10","TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor","22.78","15.15","15.35","0.6650570676031606","cyto","nucl","Taf10","","","","","","","","","TFIID_30kDa,Bromo_TP"
"GeneID:68776","Taf11","TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor","24.66","16.91","18.53","0.6857258718572588","cyto","nucl","Taf11","","","","","","","","","TAFII28,CBFD_NFYB_HMF,Histone,Cdc6_C,SRP_SPB,SRP_SPB"
"GeneID:66464","Taf12","TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor","24.48","14.76","14.03","0.6029411764705882","mito","nucl","Taf12","","","","","","","","","TFIID_20kDa,CBFD_NFYB_HMF,Histone,TFIID-31kDa,TAF4,Condensin2nSMC"
"GeneID:99730","Taf13","TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor","12.07","9.61","8.95","0.7961888980944489","cyto","nucl","Taf13","","","","","","","","","TFIID-18kDa,GTP_EFTU_D2"
"GeneID:70439","Taf15","TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor","27.86","36.09","35.88","1.2954055994257","nucl","nucl","Taf15","","","","","","","","","RRM_1,zf-RanBP"
"GeneID:21340","Taf1b","TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B","5.9","3.98","3.78","0.6745762711864406","cyto","nucl","Taf1b","","","","","","","","","RRN7"
"GeneID:21341","Taf1c","TATA box binding protein (Tbp)-associated factor, RNA polymerase I, C","5.76","3.75","3.51","0.6510416666666667","cyto","nucl","Taf1c","","","","","","","","",""
"GeneID:75316","Taf1d","TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D","8.39","9.34","8.4","1.1132300357568532","nucl","nucl","Taf1d","","","","","","","","","SPK,SPK"
"GeneID:319944","Taf2","TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor","8.86","6.51","6.51","0.734762979683973","nucl","plas","Taf2","","","","","","","","","Peptidase_M1,Zip,HEAT,HEAT,HEAT,SelP_N"
"GeneID:209361","Taf3","TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor","6.0","3.57","3.49","0.595","nucl","nucl","Taf3","","","","","","","","","Bromo_TP,PHD"
"GeneID:228980","Taf4a","TAF4A RNA polymerase II, TATA box binding protein (TBP)-associated factor","6.78","3.07","3.01","0.45280235988200584","nucl","nucl","Taf4a","","","","","","","","","TAF4,TAFH,SAGA-Tad1,SAGA-Tad1,TAF,TAF,tRNA-synt_1c"
"GeneID:72504","Taf4b","TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor","0.99","1.44","1.34","1.4545454545454546","nucl","nucl","Taf4b","","","","","","","","","TAF4,TAFH"
"GeneID:226182","Taf5","TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor","2.07","1.05","1.0","0.5072463768115942","nucl","nucl","Taf5","","","","","","","","","WD40,WD40,WD40,WD40,WD40,WD40,TFIID_90kDa,Nup160,Nup160,Nup160,Nup160,eIF2A,eIF2A,Cytochrom_D1,Cytochrom_D1"
"GeneID:102162","Taf5l","TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor","10.17","6.16","6.25","0.6057030481809244","nucl","nucl","Taf5l","","","","","","","","","WD40,WD40,WD40,WD40,WD40,WD40,WD40,TFIID_90kDa,Nup160,Nup160"
"GeneID:21343","Taf6","TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor","19.83","7.91","7.6","0.39889056984367127","nucl","nucl","Taf6","","","","","","","","","DUF1546,TAF,Bromo_TP,Bromo_TP,TFIID-18kDa,Histone,HEAT,HEAT"
"GeneID:225895","Taf6l","TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor","11.14","6.84","6.47","0.6140035906642728","nucl","nucl","Taf6l","","","","","","","","","TAF,DUF1546"
"GeneID:24074","Taf7","TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor","7.47","10.69","11.47","1.431057563587684","nucl","nucl","Taf7","","","","","","","","","TAFII55_N,TAFII55_N,Mitofilin,Mo25,Hemerythrin,Hemerythrin"
"GeneID:63856","Taf8","TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factorq","9.33","4.25","3.79","0.4555198285101822","nucl","nucl","Taf8","","","","","","","","","Bromo_TP,Bromo_TP,TAF8_C,DUF3090,DUF3090,TFIID-31kDa"
"GeneID:108143","Taf9","TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor","23.7","20.14","20.18","0.849789029535865","cyto","nucl","Taf9","","","","","","","","","SKI,SKI,SKI,AAA,NTPase_1,ADK,ADK,AAA_5,RNA_helicase,KTI12,AAA_10,RuvB_N,AAA_3,KaiC,KaiC,IstB_IS21,DUF258,NACHT,Thymidylate_kin,Thymidylate_kin,Mg_chelatase"
"GeneID:407786","Taf9b","TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor","6.14","4.4","4.53","0.716612377850163","cyto,nucl","nucl","Taf9b","","","","","","","","","TFIID-31kDa,Histone,Bromo_TP"
"GeneID:72536","Tagap","T-cell activation Rho GTPase-activating protein","0.34","3.25","4.14","9.558823529411764","nucl","nucl","Tagap","","","","","","","","","RhoGAP"
"GeneID:380608","Tagap1","T-cell activation GTPase activating protein 1","0.68","0.45","0.46","0.6617647058823529","nucl","nucl","Tagap1","","","","","","","","",""
"GeneID:21345","Tagln","transgelin","23.43","20.45","18.72","0.8728126333760137","cyto","cyto","Tagln","","","","","","","","","CH,Calponin"
"GeneID:21346","Tagln2","transgelin 2","387.24","711.43","717.55","1.837181076335089","cyto","cyto","Tagln2","","","","","","","","","CH,Calponin,CDC24,CAMSAP_CH"
"GeneID:21349","Tal1","T-cell acute lymphocytic leukemia 1","3.97","6.25","7.68","1.5743073047858942","nucl","nucl","Tal1","","","","","","","","","HLH"
"GeneID:21350","Tal2","T-cell acute lymphocytic leukemia 2","0.66","0.8","0.77","1.2121212121212122","nucl","nucl","Tal2","","","","","","","","","HLH,PMBR"
"GeneID:21351","Taldo1","transaldolase 1","576.33","403.41","392.93","0.6999635625422934","cyto","cyto","Taldo1","","","","","","","","","Transaldolase,L27_1,L27_1,L27_1"
"GeneID:66860","Tanc1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1","5.54","4.73","4.37","0.8537906137184116","nucl","plas","Tanc1","","","","","","","","","Ank_2,Ank_2,Ank_2,Ank_2,Ank_2,Ank_2,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,TPR_2,TPR_2,TPR_2,TPR_1,TPR_1,TPR_1"
"GeneID:77097","Tanc2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2","8.52","7.81","8.02","0.9166666666666666","nucl","plas","Tanc2","","","","","","","","","Ank_2,Ank_2,Ank_2,Ank_2,Ank_2,Ank_2,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,Ank,TPR_2,TPR_2,TPR_2,TPR_1,TPR_1,TPR_1,Miro,RecR"
"GeneID:21353","Tank","TRAF family member-associated Nf-kappa B activator","30.92","149.5","150.44","4.835058214747736","cyto,mito","cyto","Tank","","","","","","","","","TBD,UPF0242,Med9,OEP,DUF2852,IncA,Spectrin,Spectrin,Spectrin"
"GeneID:216965","Taok1","TAO kinase 1","20.78","38.73","36.65","1.8638113570741095","nucl","cyto","Taok1","","","","","","","","","Pkinase,Pkinase,Pkinase_Tyr,APH,AAA-ATPase_like,AAA-ATPase_like"
"GeneID:381921","Taok2","TAO kinase 2","18.22","11.31","11.92","0.6207464324917673","nucl,plas","cyto,plas","Taok2","","","","","","","","","Pkinase,Pkinase,Pkinase_Tyr,AAA-ATPase_like,AAA-ATPase_like"
"GeneID:330177","Taok3","TAO kinase 3","73.36","34.31","35.82","0.46769356597600875","cyto","cyto","Taok3","","","","","","","","","Pkinase,Pkinase,Pkinase,Pkinase_Tyr,Pkinase_Tyr,APH,APH,APH"
"GeneID:21354","Tap1","transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)","45.96","81.93","96.55","1.7826370757180159","plas","mito","Tap1","","","","","","","","","ABC_membrane,ABC_tran,SMC_N,SMC_N,ABC_ATPase,ABC_ATPase,NB-ARC,NB-ARC,SRP54,DUF258,APS_kinase"
"GeneID:21355","Tap2","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)","46.51","63.8","68.44","1.3717480111803912","plas","mito","Tap2","","","","","","","","","ABC_membrane,ABC_tran,SMC_N,SMC_N,AAA,Zeta_toxin,Thymidylate_kin,SRP54,DUF258"
"GeneID:21356","Tapbp","TAP binding protein","199.95","288.81","308.95","1.444411102775694","plas","E.R.","Tapbp","","","","","","","","","C1-set,C1-set"
"GeneID:213233","Tapbpl","TAP binding protein-like","15.55","21.04","22.69","1.353054662379421","extr","golg","Tapbpl","","","","","","","","","C1-set,V-set,V-set,ig,ig,I-set,I-set,V-set_CD47,V-set_CD47"
"GeneID:231225","Tapt1","transmembrane anterior posterior transformation 1","8.17","7.87","7.55","0.96328029375765","plas","plas","Tapt1","","","","","","","","","DUF747,DASH_Dad4,DASH_Dad4"
"GeneID:212728","Tarbp1","TAR (HIV-1) RNA binding protein 1","1.09","0.43","0.32","0.39449541284403666","pero","plas","Tarbp1","","","","","","","","","SpoU_methylase,SpoU_methylase"
"GeneID:21357","Tarbp2","TAR (HIV) RNA binding protein 2","9.4","6.21","5.76","0.6606382978723404","nucl","nucl","Tarbp2","","","","","","","","","dsrm,dsrm,dsrm"
"GeneID:230908","Tardbp","TAR DNA binding protein","10.56","11.3","10.6","1.0700757575757576","nucl","nucl","Tardbp","","","","","","","","","RRM_1,RRM_1,RRM_3,RRM_3,OB_RNB"
"GeneID:245126","Tarm1","T cell-interacting, activating receptor on myeloid cells 1","0.69","22.78","19.75","33.014492753623195","extr","plas","Tarm1","","","","","","","","","ig,ig,I-set,I-set,V-set,V-set"
"GeneID:110960","Tars","threonyl-tRNA synthetase","22.96","17.48","16.12","0.7613240418118467","cyto","cyto","Tars","","","","","","","","","tRNA-synt_2b,HGTP_anticodon,TGS,tRNA_SAD"
"GeneID:71807","Tars2","threonyl-tRNA synthetase 2, mitochondrial (putative)","11.44","5.89","6.02","0.5148601398601399","mito,cyto","cyto","Tars2","","","","","","","","","tRNA-synt_2b,HGTP_anticodon,TGS,tRNA_SAD"
"GeneID:272396","Tarsl2","threonyl-tRNA synthetase-like 2","2.92","1.59","1.76","0.5445205479452055","cyto","cyto","Tarsl2","","","","","","","","","tRNA-synt_2b,HGTP_anticodon,TGS,tRNA_SAD"
"GeneID:83771","Tas1r3","taste receptor, type 1, member 3","0.33","0.23","0.2","0.696969696969697","plas","plas","Tas1r3","","","","","","","","","ANF_receptor,7tm_3,NCD3G"
"GeneID:75812","Tasp1","taspase, threonine aspartase 1","2.68","1.87","2.01","0.6977611940298507","cyto_nucl","cyto","Tasp1","","","","","","","","","Asparaginase_2"
"GeneID:69694","Tatdn1","TatD DNase domain containing 1","6.13","5.17","4.49","0.8433931484502447","cyto","nucl","Tatdn1","","","","","","","","","TatD_DNase"
"GeneID:381801","Tatdn2","TatD DNase domain containing 2","52.95","38.51","36.22","0.727289896128423","nucl","nucl","Tatdn2","","","","","","","","","TatD_DNase"
"GeneID:68972","Tatdn3","TatD DNase domain containing 3","4.81","3.25","3.3","0.6756756756756758","cyto,extr","nucl","Tatdn3","","","","","","","","","TatD_DNase,PHP"
"GeneID:52440","Tax1bp1","Tax1 (human T-cell leukemia virus type I) binding protein 1","135.18","140.73","140.84","1.0410563692853971","cyto","nucl","Tax1bp1","","","","","","","","","CALCOCO1,CALCOCO1,DUF3138"
"GeneID:76281","Tax1bp3","Tax1 (human T-cell leukemia virus type I) binding protein 3","3.86","1.61","1.32","0.41709844559585496","mito","cyto","Tax1bp3","","","","","","","","","PDZ"
"GeneID:66826","Taz","tafazzin","26.59","13.88","13.26","0.5220007521624671","mito,cyto_mito,extr","plas","Taz","","","","","","","","","Acyltransferase"
"GeneID:57915","Tbc1d1","TBC1 domain family, member 1","16.94","49.02","49.94","2.893742621015348","cyto","plas","Tbc1d1","","","","","","","","","TBC,TBC,DUF3350,PID,PID"
"GeneID:103724","Tbc1d10a","TBC1 domain family, member 10a","11.98","11.31","9.74","0.9440734557595993","nucl","nucl","Tbc1d10a","","","","","","","","","TBC"
"GeneID:68449","Tbc1d10b","TBC1 domain family, member 10b","52.96","49.75","51.1","0.9393882175226586","nucl","nucl","Tbc1d10b","","","","","","","","","TBC,RNA_polI_A34,Ycf1,MIP-T3"
"GeneID:108995","Tbc1d10c","TBC1 domain family, member 10c","0.32","0.16","0.09","0.5","nucl","pero","Tbc1d10c","","","","","","","","","TBC"
"GeneID:209478","Tbc1d12","TBC1D12: TBC1 domain family, member 12","3.72","3.4","3.56","0.9139784946236559","nucl","cyto","Tbc1d12","","","","","","","","","TBC"
"GeneID:70296","Tbc1d13","TBC1 domain family, member 13","69.5","64.15","73.34","0.9230215827338131","cyto","E.R.","Tbc1d13","","","","","","","","","TBC,TBC,TFIID_20kDa"
"GeneID:100855","Tbc1d14","TBC1 domain family, member 14","27.27","6.23","6.7","0.22845617895122847","nucl,plas,cyto","nucl,cyto","Tbc1d14","","","","","","","","","TBC,RPAP2_Rtr1,RPAP2_Rtr1,DUF1525,DUF1525"
"GeneID:66687","Tbc1d15","TBC1 domain family, member 15","43.44","34.41","31.26","0.7921270718232044","cyto","nucl","Tbc1d15","","","","","","","","","DUF3548,TBC"
"GeneID:207592","Tbc1d16","TBC1 domain family, member 16","3.34","1.21","1.24","0.36227544910179643","nucl","nucl","Tbc1d16","","","","","","","","","TBC,PDCD9,PDCD9"
"GeneID:233204","Tbc1d17","TBC1 domain family, member 17","24.64","12.34","11.55","0.5008116883116883","nucl","cyto","Tbc1d17","","","","","","","","","DUF3548,TBC"
"GeneID:67249","Tbc1d19","TBC1 domain family, member 19","8.56","6.77","6.96","0.7908878504672896","cyto","E.R.","Tbc1d19","","","","","","","","","TBC,TBC"
"GeneID:381605","Tbc1d2","TBC1 domain family, member 2","14.39","1.48","1.42","0.10284920083391244","cyto","cyto","Tbc1d2","","","","","","","","","TBC,Mcp5_PH,MA3,MA3,RSV_NS2,RSV_NS2,Lge1"
"GeneID:67231","Tbc1d20","TBC1 domain family, member 20","57.39","30.99","31.76","0.5399895452169368","plas","plas","Tbc1d20","","","","","","","","","TBC,CRISPR_Cse2,CRISPR_Cse2"
"GeneID:223754","Tbc1d22a","TBC1 domain family, member 22a","43.95","25.7","26.73","0.5847554038680318","nucl","mito","Tbc1d22a","","","","","","","","","TBC"
"GeneID:381085","Tbc1d22b","TBC1 domain family, member 22B","9.97","6.6","6.71","0.6619859578736208","nucl","mito","Tbc1d22b","","","","","","","","","TBC"
"GeneID:67581","Tbc1d23","TBC1 domain family, member 23","20.88","17.1","17.1","0.8189655172413794","cyto","cyto","Tbc1d23","","","","","","","","","TBC,Rhodanese,Rhodanese"
"GeneID:224617","Tbc1d24","TBC1 domain family, member 24","8.16","2.34","2.22","0.2867647058823529","cyto","cyto","Tbc1d24","","","","","","","","","TLD,TBC"
"GeneID:209815","Tbc1d25","TBC1 domain family, member 25","5.06","2.45","2.19","0.4841897233201582","nucl","nucl,mito","Tbc1d25","","","","","","","","","TBC,TBC"
"GeneID:67016","Tbc1d2b","TBC1 domain family, member 2B","24.91","30.89","28.8","1.2400642312324368","cyto","cyto","Tbc1d2b","","","","","","","","","TBC,TBC,PH,TMF_DNA_bd,TMF_DNA_bd,TMF_DNA_bd,Cast,Cast,DUF1664,DUF1664,DUF1664,Laminin_II,Laminin_II,Laminin_II"
"GeneID:74694","Tbc1d30","TBC1 domain family, member 30","0.26","0.19","0.19","0.7307692307692307","mito","nucl","Tbc1d30","","","","","","","","","TBC,TBC,60KD_IMP"
"GeneID:210789","Tbc1d4","TBC1 domain family, member 4","3.28","1.28","1.26","0.3902439024390244","nucl","plas","Tbc1d4","","","","","","","","","TBC,DUF3350,PID,PID,DivIC,DivIC,DivIC"
"GeneID:72238","Tbc1d5","TBC1 domain family, member 5","22.91","17.89","17.91","0.7808817110432126","cyto","nucl","Tbc1d5","","","","","","","","","TBC,TBC,Suf,Neur_chan_memb"
"GeneID:67046","Tbc1d7","TBC1 domain family, member 7","9.91","5.62","5.86","0.5671039354187689","cyto","cyto","Tbc1d7","","","","","","","","","TBC,TBC,DUF2960,DUF2960"
"GeneID:54610","Tbc1d8","TBC1 domain family, member 8","9.66","3.7","4.08","0.3830227743271222","cyto","E.R.","Tbc1d8","","","","","","","","","TBC,GRAM,GRAM"
